155;150;219;114;land;true;plains;1
156;182;218;182;land;true;plains;1
157;159;155;161;land;true;plains;1
158;195;154;103;land;true;plains;1
159;218;120;232;land;true;plains;1
160;138;190;123;land;true;plains;1
161;201;86;245;land;true;plains;1
162;131;155;146;land;true;plains;1
163;208;218;120;land;true;plains;1
164;72;240;147;land;true;plains;1
165;34;199;121;land;true;plains;1
166;179;186;90;land;true;plains;1
167;103;130;120;land;true;plains;1
168;173;51;201;land;true;plains;1
169;111;164;94;land;true;plains;1
170;186;90;195;land;true;plains;1
171;168;129;71;land;true;plains;1
172;134;130;136;land;true;plains;1
173;157;186;157;land;true;plains;1
174;124;187;84;land;true;plains;1
175;0;204;149;land;true;plains;1
176;187;157;13;land;true;plains;1
177;109;73;184;land;true;plains;1
178;117;63;186;land;true;plains;1
179;204;171;122;land;true;plains;1
180;166;168;75;land;true;plains;1
181;168;184;14;land;true;plains;1
182;190;151;63;land;true;plains;1
183;153;134;68;land;true;plains;1
184;200;137;63;land;true;plains;1
185;109;144;185;land;true;plains;1
186;195;126;128;land;true;plains;1
187;223;123;178;land;true;plains;1
188;105;143;227;land;true;plains;1
189;237;135;128;land;true;plains;1
190;154;131;132;land;true;plains;1
191;212;151;128;land;true;plains;1
192;175;201;86;land;true;plains;1
193;171;175;138;land;true;plains;1
194;251;179;173;land;true;plains;1
195;113;65;228;land;true;plains;1
196;105;73;226;land;true;plains;1
197;206;159;85;land;true;plains;1
198;20;251;194;land;true;plains;1
199;121;206;144;land;true;plains;1
200;159;204;201;land;true;plains;1
201;131;126;184;land;true;plains;1
202;175;125;134;land;true;plains;1
203;204;88;238;land;true;plains;1
204;107;168;152;land;true;plains;1
205;182;55;248;land;true;plains;1
206;100;126;172;land;true;plains;1
207;191;204;149;land;true;plains;1
208;43;234;173;land;true;plains;1
209;93;155;173;land;true;plains;1
210;214;136;148;land;true;plains;1
211;162;66;172;land;true;plains;1
212;210;10;225;land;true;plains;1
213;168;105;152;land;true;plains;1
214;218;32;222;land;true;plains;1
215;207;65;131;land;true;plains;1
216;185;66;184;land;true;plains;1
217;200;136;198;land;true;plains;1
218;178;137;143;land;true;plains;1
219;0;163;193;land;true;plains;1
220;218;97;44;land;true;plains;1
221;167;21;215;land;true;plains;1
222;173;16;216;land;true;plains;1
223;228;115;174;land;true;plains;1
224;206;111;135;land;true;plains;1
225;207;133;47;land;true;plains;1
226;220;89;123;land;true;plains;1
227;198;70;128;land;true;plains;1
228;226;74;123;land;true;plains;1
229;167;81;216;land;true;plains;1
230;223;62;178;land;true;plains;1
231;192;198;74;land;false;plains;1
232;166;171;37;land;false;plains;1
233;171;179;106;land;false;plains;1
234;206;115;93;land;false;plains;1
235;25;57;10;sea;true;ocean;0
236;64;188;214;land;false;plains;1
237;25;162;183;land;false;plains;1
238;36;166;225;land;false;plains;1
239;78;103;215;land;false;plains;1
240;22;50;9;sea;true;ocean;0
241;130;231;145;land;false;plains;1
242;102;194;119;land;false;plains;1
243;99;222;171;land;false;plains;1
244;161;148;171;land;false;plains;1
245;247;111;162;land;true;plains;1
246;202;80;137;land;true;plains;1
247;33;38;12;sea;false;ocean;0
248;29;34;11;sea;false;ocean;0
249;244;79;185;land;true;plains;1
250;227;25;185;land;true;plains;1
251;93;197;212;land;false;plains;1
252;59;170;182;land;false;plains;1
253;62;177;224;land;false;plains;1
254;123;113;214;land;false;plains;1
255;186;240;91;land;false;plains;1
256;160;199;57;land;false;plains;1
257;164;234;123;land;false;plains;1
258;202;155;117;land;false;plains;1
259;59;25;13;sea;false;ocean;0
260;52;22;11;sea;false;ocean;0
261;95;171;208;land;false;plains;1
262;61;146;179;land;false;plains;1
263;63;145;221;land;false;plains;1
264;125;84;212;land;false;plains;1
265;195;95;161;land;false;plains;1
266;168;61;136;land;false;plains;1
267;175;63;184;land;false;plains;1
268;207;15;184;land;false;plains;1
269;222;115;219;land;false;plains;1
270;189;85;187;land;false;plains;1
271;210;83;229;land;false;plains;1
272;220;28;217;land;false;plains;1
273;49;221;185;land;false;plains;1
274;7;188;159;land;false;plains;1
275;25;208;203;land;false;plains;1
276;26;139;199;land;false;plains;1
277;57;201;229;land;false;plains;1
278;17;173;193;land;false;plains;1
279;31;182;236;land;false;plains;1
280;58;117;221;land;false;plains;1
281;144;82;221;land;false;plains;1
282;143;207;104;land;false;plains;1
283;117;178;72;land;false;plains;1
284;118;46;188;land;false;plains;1
285;114;52;230;land;false;plains;1
286;113;190;135;land;false;plains;1
287;173;124;132;land;false;plains;1
288;173;8;218;land;false;plains;1
289;128;180;126;land;false;plains;1
290;100;155;97;land;false;plains;1
291;97;156;155;land;false;plains;1
292;160;94;154;land;false;plains;1
293;231;62;180;land;false;plains;1
294;194;22;155;land;false;plains;1
295;222;35;199;land;false;plains;1
296;222;2;197;land;false;plains;1
297;215;201;242;land;false;plains;1
298;188;226;90;land;false;plains;1
299;162;191;55;land;false;plains;1
300;184;173;200;land;false;plains;1
301;201;182;246;land;false;plains;1
302;166;215;122;land;false;plains;1
303;203;143;115;land;false;plains;1
304;217;117;225;land;false;plains;1
305;57;210;192;land;false;plains;1
306;162;211;152;land;false;plains;1
307;137;181;126;land;false;plains;1
308;17;180;166;land;false;plains;1
309;31;194;209;land;false;plains;1
310;135;195;177;land;false;plains;1
311;187;128;177;land;false;plains;1
312;58;127;204;land;false;plains;1
313;112;192;196;land;false;plains;1
314;81;166;169;land;false;plains;1
315;80;171;212;land;false;plains;1
316;144;108;206;land;false;plains;1
317;159;143;143;land;false;plains;1
318;134;117;116;land;false;plains;1
319;131;113;169;land;false;plains;1
320;185;54;169;land;false;plains;1
321;126;149;175;land;false;plains;1
322;97;123;150;land;false;plains;1
323;94;120;195;land;false;plains;1
324;157;59;193;land;false;plains;1
325;14;34;34;sea;false;ocean;0
326;12;30;30;sea;false;ocean;0
327;129;147;218;land;false;plains;1
328;101;121;186;land;false;plains;1
329;98;117;228;land;false;plains;1
330;160;57;216;land;false;plains;1
331;122;145;164;land;false;plains;1
332;93;119;139;land;false;plains;1
333;90;115;186;land;false;plains;1
334;154;56;186;land;false;plains;1
335;229;142;135;land;false;plains;1
336;134;229;127;land;false;plains;1
337;185;168;196;land;false;plains;1
338;159;143;169;land;false;plains;1
339;106;193;98;land;false;plains;1
340;193;115;108;land;false;plains;1
341;3;26;44;sea;false;ocean;0
342;3;23;39;sea;false;ocean;0
343;219;112;162;land;false;plains;1
344;103;219;156;land;false;plains;1
345;162;142;212;land;false;plains;1
346;201;80;206;land;false;plains;1
347;164;146;155;land;false;plains;1
348;222;52;163;land;false;plains;1
349;203;154;232;land;true;plains;1
350;109;134;224;land;false;plains;1
351;206;195;80;land;false;plains;1
352;177;168;44;land;false;plains;1
353;78;107;190;land;false;plains;1
354;175;129;195;land;true;plains;1
355;185;125;238;land;true;plains;1
356;77;103;233;land;false;plains;1
357;189;175;112;land;false;plains;1
358;212;111;102;land;false;plains;1
359;141;45;219;land;false;plains;1
360;211;65;222;land;true;plains;1
361;231;163;89;land;false;plains;1
362;194;138;54;land;false;plains;1
363;222;136;121;land;false;plains;1
364;222;75;114;land;false;plains;1
365;217;75;162;land;false;plains;1
366;185;38;137;land;false;plains;1
367;203;45;185;land;false;plains;1
368;217;6;185;land;false;plains;1
369;25;247;242;land;false;plains;1
370;0;202;200;land;false;plains;1
371;10;244;246;land;false;plains;1
372;0;160;225;land;false;plains;1
373;189;185;168;land;false;plains;1
374;163;159;143;land;false;plains;1
375;167;162;190;land;false;plains;1
376;204;99;189;land;false;plains;1
377;20;31;39;sea;true;ocean;0
378;18;27;34;sea;true;ocean;0
379;247;174;71;land;false;plains;1
380;208;49;227;land;false;plains;1
381;204;46;217;land;false;plains;1
382;176;4;185;land;false;plains;1
383;179;7;192;land;false;plains;1
384;202;149;33;land;false;plains;1
385;244;149;103;land;false;plains;1
386;191;25;235;land;false;plains;1
387;186;23;227;land;false;plains;1
388;212;0;216;land;false;plains;1
389;214;0;220;land;false;plains;1
390;227;87;88;land;false;plains;1
391;124;154;192;land;false;plains;1
392;95;129;166;land;false;plains;1
393;92;125;209;land;false;plains;1
394;156;65;204;land;false;plains;1
395;152;133;176;land;false;plains;1
396;126;105;151;land;false;plains;1
397;123;102;196;land;false;plains;1
398;179;43;194;land;false;plains;1
399;177;87;188;land;false;plains;1
400;152;52;162;land;false;plains;1
401;152;56;205;land;false;plains;1
402;197;11;201;land;false;plains;1
403;252;234;201;land;false;plains;1
404;204;196;173;land;false;plains;1
405;251;226;215;land;false;plains;1
406;228;151;208;land;false;plains;1
407;110;144;238;land;false;plains;1
408;79;118;198;land;false;plains;1
409;78;114;243;land;false;plains;1
410;142;55;224;land;false;plains;1
411;187;196;122;land;false;plains;1
412;161;169;93;land;false;plains;1
413;165;176;151;land;false;plains;1
414;203;112;151;land;false;plains;1
415;80;15;3;sea;false;ocean;0
416;71;13;3;sea;false;ocean;0
417;5;1;84;sea;false;ocean;0
418;4;1;74;sea;false;ocean;0
419;226;135;226;land;false;plains;1
420;191;108;191;land;false;plains;1
421;215;104;234;land;false;plains;1
422;221;46;219;land;false;plains;1
423;242;198;106;land;false;plains;1
424;200;171;74;land;false;plains;1
425;237;179;137;land;false;plains;1
426;226;115;134;land;false;plains;1
427;173;95;211;land;false;plains;1
428;148;61;181;land;false;plains;1
429;148;63;223;land;false;plains;1
430;194;15;213;land;false;plains;1
431;109;162;222;land;false;plains;1
432;78;137;189;land;false;plains;1
433;77;135;231;land;false;plains;1
434;141;74;218;land;false;plains;1
435;108;226;197;land;false;plains;1
436;183;91;215;land;false;plains;1
437;160;252;164;land;false;plains;1
438;249;156;165;land;false;plains;1
439;169;191;114;land;false;plains;1
440;144;165;83;land;false;plains;1
441;203;131;140;land;false;plains;1
442;135;204;139;land;false;plains;1
443;158;57;184;land;false;plains;1
444;77;191;170;land;false;plains;1
445;76;215;212;land;false;plains;1
446;160;60;226;land;false;plains;1
447;132;251;186;land;false;plains;1
448;247;128;187;land;false;plains;1
449;143;170;144;land;false;plains;1
450;192;107;142;land;false;plains;1
451;228;67;187;land;false;plains;1
452;186;163;186;land;false;plains;1
453;201;13;215;land;false;plains;1
454;140;143;206;land;false;plains;1
455;215;197;135;land;false;plains;1
456;184;170;108;land;false;plains;1
457;201;177;162;land;false;plains;1
458;217;113;163;land;false;plains;1
459;22;28;34;sea;false;ocean;0
460;19;25;30;sea;false;ocean;0
461;155;168;144;land;false;plains;1
462;202;214;68;land;false;plains;1
463;174;183;30;land;false;plains;1
464;130;143;118;land;false;plains;1
465;126;142;170;land;false;plains;1
466;184;199;100;land;false;plains;1
467;211;131;84;land;false;plains;1
468;182;80;171;land;false;plains;1
469;164;126;148;land;false;plains;1
470;139;97;122;land;false;plains;1
471;137;94;173;land;false;plains;1
472;188;37;174;land;false;plains;1
473;17;22;14;sea;false;ocean;0
474;15;19;12;sea;false;ocean;0
475;63;234;163;land;false;plains;1
476;24;196;138;land;false;plains;1
477;36;226;186;land;false;plains;1
478;76;151;185;land;false;plains;1
479;115;199;229;land;false;plains;1
480;85;172;193;land;false;plains;1
481;83;180;236;land;false;plains;1
482;147;116;221;land;false;plains;1
483;252;186;121;land;false;plains;1
484;204;160;91;land;false;plains;1
485;251;164;150;land;false;plains;1
486;228;100;149;land;false;plains;1
487;180;180;139;land;true;plains;1
488;249;168;236;land;false;plains;1
489;203;143;197;land;false;plains;1
490;155;155;112;land;true;plains;1
491;156;156;166;land;true;plains;1
492;247;142;241;land;false;plains;1
493;228;80;223;land;false;plains;1
494;199;94;166;land;true;plains;1
495;181;234;231;land;false;plains;1
496;156;196;194;land;false;plains;1
497;157;226;238;land;false;plains;1
498;199;151;221;land;false;plains;1
499;97;171;181;land;false;plains;1
500;64;146;156;land;false;plains;1
501;65;145;200;land;false;plains;1
502;128;84;197;land;false;plains;1
503;215;116;190;land;false;plains;1
504;184;86;164;land;false;plains;1
505;201;84;207;land;false;plains;1
506;217;29;203;land;false;plains;1
507;89;154;203;land;false;plains;1
508;201;199;80;land;false;plains;1
509;173;172;44;land;false;plains;1
510;54;129;175;land;false;plains;1
511;58;125;217;land;false;plains;1
512;182;180;112;land;false;plains;1
513;210;116;102;land;false;plains;1
514;117;65;210;land;false;plains;1
515;115;134;224;land;false;plains;1
516;85;107;190;land;false;plains;1
517;83;103;233;land;false;plains;1
518;147;45;219;land;false;plains;1
519;128;218;103;land;false;plains;1
520;100;186;71;land;false;plains;1
521;97;204;134;land;false;plains;1
522;160;136;131;land;false;plains;1
523;234;181;224;land;false;plains;1
524;46;183;245;land;false;plains;1
525;4;158;201;land;false;plains;1
526;196;156;190;land;false;plains;1
527;226;157;233;land;false;plains;1
528;23;160;248;land;false;plains;1
529;16;98;225;land;false;plains;1
530;224;95;219;land;false;plains;1
531;35;215;247;land;false;plains;1
532;201;130;164;land;false;plains;1
533;173;102;139;land;false;plains;1
534;0;184;202;land;false;plains;1
535;16;201;249;land;false;plains;1
536;182;99;186;land;false;plains;1
537;210;41;186;land;false;plains;1
538;0;133;226;land;false;plains;1
539;212;43;238;land;false;plains;1
540;218;67;252;land;false;plains;1
541;186;29;204;land;false;plains;1
542;182;0;198;land;false;plains;1
543;197;21;243;land;false;plains;1
544;204;39;253;land;false;plains;1
545;218;3;227;land;false;plains;1
546;215;0;224;land;false;plains;1
547;83;192;178;land;false;plains;1
548;47;166;153;land;false;plains;1
549;52;171;198;land;false;plains;1
550;109;108;195;land;false;plains;1
551;236;72;199;land;false;plains;1
552;197;34;172;land;false;plains;1
553;229;43;214;land;false;plains;1
554;224;5;208;land;false;plains;1
555;17;3;21;sea;false;ocean;0
556;15;3;19;sea;false;ocean;0
557;146;185;109;land;false;plains;1
558;120;159;78;land;false;plains;1
559;116;162;140;land;false;plains;1
560;175;99;138;land;false;plains;1
561;249;46;208;land;false;plains;1
562;203;4;179;land;false;plains;1
563;247;23;221;land;false;plains;1
564;228;0;212;land;false;plains;1
565;227;160;132;land;false;plains;1
566;231;84;226;land;false;plains;1
567;182;115;174;land;false;plains;1
568;157;85;149;land;false;plains;1
569;194;48;191;land;false;plains;1
570;192;135;104;land;false;plains;1
571;216;132;160;land;false;plains;1
572;222;53;234;land;false;plains;1
573;159;83;194;land;false;plains;1
574;200;28;193;land;false;plains;1
575;222;9;219;land;false;plains;1
576;221;71;160;land;false;plains;1
577;32;28;15;sea;false;ocean;0
578;16;14;9;sea;false;ocean;0
579;14;12;8;sea;false;ocean;0
580;28;25;13;sea;false;ocean;0
581;87;202;240;land;false;plains;1
582;242;69;154;land;false;plains;1
583;200;31;128;land;false;plains;1
584;52;174;199;land;false;plains;1
585;56;184;244;land;false;plains;1
586;237;40;178;land;false;plains;1
587;226;4;178;land;false;plains;1
588;115;119;224;land;false;plains;1
589;17;53;28;sea;false;ocean;0
590;95;165;177;land;false;plains;1
591;61;140;152;land;false;plains;1
592;63;138;197;land;false;plains;1
593;125;77;195;land;false;plains;1
594;15;47;25;sea;false;ocean;0
595;179;168;149;land;false;plains;1
596;154;143;123;land;false;plains;1
597;155;142;174;land;false;plains;1
598;198;80;174;land;false;plains;1
599;236;128;142;land;true;plains;1
600;121;165;163;land;false;plains;1
601;91;140;138;land;false;plains;1
602;197;100;115;land;true;plains;1
603;7;33;32;sea;false;ocean;0
604;6;29;28;sea;false;ocean;0
605;229;97;168;land;true;plains;1
606;89;138;186;land;false;plains;1
607;152;77;185;land;false;plains;1
608;224;39;168;land;true;plains;1
609;114;217;231;land;false;plains;1
610;84;185;194;land;false;plains;1
611;82;203;238;land;false;plains;1
612;146;134;221;land;false;plains;1
613;182;224;90;land;false;plains;1
614;157;190;55;land;false;plains;1
615;159;212;122;land;false;plains;1
616;200;142;115;land;false;plains;1
617;249;25;196;land;false;plains;1
618;168;180;152;land;false;plains;1
619;143;155;126;land;false;plains;1
620;203;0;169;land;false;plains;1
621;28;1;32;sea;false;ocean;0
622;25;1;28;sea;false;ocean;0
623;247;10;212;land;false;plains;1
624;142;156;177;land;false;plains;1
625;191;94;177;land;false;plains;1
626;228;0;206;land;false;plains;1
627;201;191;245;land;false;plains;1
628;173;165;201;land;false;plains;1
629;182;170;248;land;false;plains;1
630;210;107;225;land;false;plains;1
631;61;12;15;sea;true;ocean;0
632;54;11;13;sea;true;ocean;0
633;127;232;164;land;false;plains;1
634;99;195;139;land;false;plains;1
635;96;223;186;land;false;plains;1
636;159;149;186;land;false;plains;1
637;238;204;177;land;false;plains;1
638;198;176;152;land;false;plains;1
639;231;186;197;land;false;plains;1
640;225;121;195;land;false;plains;1
641;211;219;79;land;false;plains;1
642;181;187;42;land;false;plains;1
643;195;206;111;land;false;plains;1
644;215;137;100;land;false;plains;1
645;172;138;240;land;false;plains;1
646;147;111;199;land;false;plains;1
647;146;107;244;land;false;plains;1
648;194;48;224;land;false;plains;1
649;142;208;139;land;false;plains;1
650;115;179;112;land;false;plains;1
651;112;191;166;land;false;plains;1
652;171;126;166;land;false;plains;1
653;189;145;127;land;false;plains;1
654;163;119;98;land;false;plains;1
655;167;115;156;land;false;plains;1
656;204;56;155;land;false;plains;1
657;245;96;151;land;false;plains;1
658;201;62;125;land;false;plains;1
659;241;64;176;land;false;plains;1
660;226;15;176;land;false;plains;1
661;171;146;175;land;false;plains;1
662;207;62;227;land;false;plains;1
663;178;22;192;land;false;plains;1
664;146;120;150;land;false;plains;1
665;145;116;195;land;false;plains;1
666;190;35;235;land;false;plains;1
667;213;2;220;land;false;plains;1
668;193;56;193;land;false;plains;1
669;238;204;101;land;false;plains;1
670;198;176;68;land;false;plains;1
671;231;186;132;land;false;plains;1
672;225;121;128;land;false;plains;1
673;154;162;153;land;false;plains;1
674;129;137;127;land;false;plains;1
675;125;135;178;land;false;plains;1
676;181;74;177;land;false;plains;1
677;224;168;178;land;false;plains;1
678;190;143;153;land;false;plains;1
679;212;142;198;land;false;plains;1
680;220;80;195;land;false;plains;1
681;143;202;135;land;false;plains;1
682;116;174;108;land;false;plains;1
683;113;184;162;land;false;plains;1
684;172;119;163;land;false;plains;1
685;169;170;112;land;false;plains;1
686;144;145;81;land;false;plains;1
687;7;7;1;sea;true;ocean;0
688;6;6;1;sea;true;ocean;0
689;143;144;142;land;false;plains;1
690;192;82;140;land;false;plains;1
691;249;161;81;land;true;plains;1
692;121;177;238;land;false;plains;1
693;91;152;198;land;false;plains;1
694;203;136;45;land;true;plains;1
695;247;133;113;land;true;plains;1
696;89;152;243;land;false;plains;1
697;152;91;224;land;false;plains;1
698;228;73;103;land;true;plains;1
699;170;138;154;land;false;plains;1
700;145;111;129;land;false;plains;1
701;144;107;178;land;false;plains;1
702;192;48;179;land;false;plains;1
703;121;226;249;land;false;plains;1
704;92;191;203;land;false;plains;1
705;89;215;251;land;false;plains;1
706;153;143;226;land;false;plains;1
707;227;121;188;land;false;plains;1
708;192;91;162;land;false;plains;1
709;216;89;205;land;false;plains;1
710;221;32;201;land;false;plains;1
711;112;218;165;land;false;plains;1
712;81;186;140;land;false;plains;1
713;80;204;187;land;false;plains;1
714;144;136;187;land;false;plains;1
715;92;231;145;land;false;plains;1
716;58;194;119;land;false;plains;1
717;61;222;171;land;false;plains;1
718;122;148;171;land;false;plains;1
719;125;167;183;land;false;plains;1
720;96;142;158;land;false;plains;1
721;93;140;202;land;false;plains;1
722;156;79;199;land;false;plains;1
723;167;210;151;land;false;plains;1
724;142;180;125;land;false;plains;1
725;140;194;176;land;false;plains;1
726;190;127;176;land;false;plains;1
727;6;16;64;sea;false;ocean;0
728;135;124;240;land;false;plains;1
729;108;95;199;land;false;plains;1
730;104;92;244;land;false;plains;1
731;166;35;224;land;false;plains;1
732;5;14;56;sea;false;ocean;0
733;167;130;145;land;false;plains;1
734;195;221;48;land;false;plains;1
735;168;188;6;land;false;plains;1
736;142;102;119;land;false;plains;1
737;16;6;68;sea;false;ocean;0
738;14;5;60;sea;false;ocean;0
739;140;99;171;land;false;plains;1
740;175;208;78;land;false;plains;1
741;207;139;22;land;false;plains;1
742;190;41;171;land;false;plains;1
743;176;231;97;land;false;plains;1
744;151;194;64;land;false;plains;1
745;151;222;128;land;false;plains;1
746;196;148;124;land;false;plains;1
747;215;108;192;land;false;plains;1
748;184;76;166;land;false;plains;1
749;201;76;209;land;false;plains;1
750;217;23;204;land;false;plains;1
751;174;219;91;land;false;plains;1
752;149;187;56;land;false;plains;1
753;149;206;123;land;false;plains;1
754;195;137;116;land;false;plains;1
755;91;212;217;land;false;plains;1
756;57;182;185;land;false;plains;1
757;60;197;227;land;false;plains;1
758;121;130;216;land;false;plains;1
759;80;193;198;land;false;plains;1
760;178;242;59;land;false;plains;1
761;183;249;218;land;false;plains;1
762;158;203;186;land;false;plains;1
763;153;200;19;land;false;plains;1
764;44;167;171;land;false;plains;1
765;10;51;10;sea;false;ocean;0
766;9;45;9;sea;false;ocean;0
767;50;172;213;land;false;plains;1
768;154;237;90;land;false;plains;1
769;160;247;228;land;false;plains;1
770;201;162;216;land;false;plains;1
771;198;157;61;land;false;plains;1
772;106;109;207;land;false;plains;1
773;94;173;221;land;false;plains;1
774;60;148;188;land;false;plains;1
775;63;148;230;land;false;plains;1
776;124;86;218;land;false;plains;1
777;178;134;204;land;true;plains;1
778;153;106;176;land;true;plains;1
779;154;103;218;land;true;plains;1
780;198;44;210;land;true;plains;1
781;226;77;218;land;false;plains;1
782;191;40;186;land;false;plains;1
783;215;47;228;land;false;plains;1
784;221;6;216;land;false;plains;1
785;229;56;169;land;false;plains;1
786;102;198;176;land;false;plains;1
787;69;171;151;land;false;plains;1
788;193;16;144;land;false;plains;1
789;219;30;190;land;false;plains;1
790;70;179;196;land;false;plains;1
791;133;115;194;land;false;plains;1
792;222;1;189;land;false;plains;1
793;247;238;3;land;false;plains;1
794;202;198;0;land;false;plains;1
795;244;231;8;land;false;plains;1
796;227;154;0;land;false;plains;1
797;121;120;218;land;false;plains;1
798;92;90;186;land;false;plains;1
799;89;88;228;land;false;plains;1
800;153;32;216;land;false;plains;1
