5;naval_base;1032.00;9.50;1791.00;-2.78;7765
5;naval_base;964.00;9.50;1791.00;-3.42;7764
5;naval_base;1061.00;9.50;1791.00;-3.14;7765
5;naval_base;999.00;9.50;1791.00;-3.08;7765
5;bunker;971.00;9.50;1726.00;6.16;0
5;bunker;1049.00;9.50;1786.00;1.09;0
5;bunker;1003.00;9.50;1720.00;5.22;0
5;bunker;1036.00;9.50;1752.00;0.49;0
5;bunker;961.00;9.50;1768.00;4.61;0
5;bunker;980.00;9.50;1775.00;5.82;0
5;bunker;1042.00;9.50;1727.00;3.66;0
5;bunker;953.00;9.50;1790.00;5.22;0
5;bunker;1030.00;9.50;1791.00;1.60;0
5;coastal_bunker;959.00;9.50;1791.00;-3.42;0
5;coastal_bunker;1060.00;9.50;1791.00;-3.14;0
5;coastal_bunker;1021.00;9.50;1791.00;-2.78;0
5;coastal_bunker;1002.00;9.50;1791.00;-3.08;0
5;dockyard;1060.00;9.50;1791.00;-3.14;0
5;anti_air_building;1044.00;9.50;1778.00;5.38;0
5;anti_air_building;1062.00;9.50;1781.00;2.11;0
5;anti_air_building;958.00;9.50;1788.00;4.78;0
5;synthetic_refinery;1002.00;9.50;1721.00;1.16;0
5;fuel_silo;1005.00;9.50;1723.00;2.71;0
5;rocket_site;1007.00;9.50;1751.00;4.68;0
5;nuclear_reactor;1006.00;9.50;1752.00;5.89;0
5;floating_harbor;992.59;9.50;1797.99;0.06;7673
5;floating_harbor;1016.54;9.50;1797.55;0.36;7735
5;floating_harbor;1049.00;9.50;1798.00;0.00;7736
5;floating_harbor;961.92;9.50;1797.73;-0.28;7755
6;arms_factory;1175.00;9.50;1753.00;4.03;0
6;arms_factory;1136.00;9.50;1717.00;5.59;0
6;arms_factory;1096.00;9.50;1777.00;3.42;0
6;arms_factory;1050.00;9.50;1758.00;4.64;0
6;arms_factory;1068.00;9.50;1778.00;2.48;0
6;arms_factory;1119.00;9.50;1747.00;4.03;0
6;industrial_complex;1119.00;9.50;1757.00;0.41;0
6;industrial_complex;1062.00;9.50;1767.00;3.08;0
6;industrial_complex;1140.00;9.50;1755.00;0.92;0
6;industrial_complex;1074.00;9.50;1726.00;1.02;0
6;industrial_complex;1111.00;9.50;1788.00;5.15;0
6;industrial_complex;1068.00;9.50;1757.00;2.98;0
6;air_base;1146.00;9.50;1788.00;4.54;0
6;supply_node;1118.00;9.50;1708.00;1.95;0
6;supply_node;1138.00;9.50;1728.00;4.89;0
6;supply_node;1091.00;9.50;1728.00;0.09;0
6;supply_node;1163.00;9.50;1747.00;4.13;0
6;supply_node;1120.00;9.50;1749.00;0.79;0
6;supply_node;1075.00;9.50;1755.00;2.26;0
6;supply_node;1100.00;9.50;1763.00;0.02;0
6;supply_node;1051.00;9.50;1761.00;1.50;0
6;supply_node;1141.00;9.50;1765.00;4.44;0
6;supply_node;1176.00;9.50;1776.00;2.19;0
6;supply_node;1083.00;9.50;1783.00;3.67;0
6;supply_node;1120.00;9.50;1783.00;0.32;0
6;supply_node;1149.00;9.50;1784.00;2.91;0
6;naval_base;1095.00;9.50;1791.00;-3.14;7765
6;naval_base;1162.00;9.50;1791.00;-3.28;7766
6;naval_base;1175.00;9.50;1791.00;-3.21;7766
6;naval_base;1136.00;9.50;1791.00;-3.14;7766
6;bunker;1145.00;9.50;1774.00;3.66;0
6;bunker;1100.00;9.50;1756.00;5.22;0
6;bunker;1069.00;9.50;1749.00;1.60;0
6;bunker;1107.00;9.50;1754.00;5.72;0
6;bunker;1117.00;9.50;1781.00;2.10;0
6;bunker;1086.00;9.50;1737.00;3.66;0
6;bunker;1173.00;9.50;1784.00;0.04;0
6;bunker;1100.00;9.50;1785.00;4.17;0
6;bunker;1053.00;9.50;1752.00;5.38;0
6;bunker;1153.00;9.50;1744.00;2.11;0
6;bunker;1156.00;9.50;1727.00;4.78;0
6;bunker;1119.00;9.50;1713.00;1.16;0
6;bunker;1142.00;9.50;1784.00;2.71;0
6;coastal_bunker;1095.00;9.50;1791.00;-3.14;0
6;coastal_bunker;1140.00;9.50;1791.00;-3.28;0
6;coastal_bunker;1165.00;9.50;1791.00;-3.21;0
6;coastal_bunker;1118.00;9.50;1791.00;-3.14;0
6;dockyard;1177.00;9.50;1791.00;-3.21;0
6;anti_air_building;1152.00;9.50;1786.00;1.67;0
6;anti_air_building;1076.00;9.50;1770.00;4.33;0
6;anti_air_building;1099.00;9.50;1740.00;1.07;0
6;synthetic_refinery;1174.00;9.50;1768.00;2.27;0
6;fuel_silo;1167.00;9.50;1777.00;0.11;0
6;rocket_site;1103.00;9.50;1766.00;4.34;0
6;nuclear_reactor;1111.00;9.50;1775.00;2.17;0
6;floating_harbor;1177.47;9.50;1797.98;-0.07;7682
6;floating_harbor;1083.00;9.50;1798.00;0.00;7709
6;floating_harbor;1120.00;9.50;1798.00;0.00;7713
6;floating_harbor;1150.99;9.50;1797.93;-0.14;7748
7;arms_factory;1238.00;9.50;1785.00;3.42;0
7;arms_factory;1222.00;9.50;1772.00;4.64;0
7;arms_factory;1228.00;9.50;1735.00;2.48;0
7;arms_factory;1283.00;9.50;1762.00;4.03;0
7;arms_factory;1213.00;9.50;1751.00;0.41;0
7;arms_factory;1237.00;9.50;1791.00;3.08;0
7;industrial_complex;1202.00;9.50;1770.00;0.92;0
7;industrial_complex;1287.00;9.50;1745.00;1.02;0
7;industrial_complex;1289.00;9.50;1737.00;5.15;0
7;industrial_complex;1193.00;9.50;1756.00;2.98;0
7;industrial_complex;1218.00;9.50;1784.00;4.54;0
7;industrial_complex;1216.00;9.50;1778.00;0.92;0
7;air_base;1221.00;9.50;1720.00;3.59;0
7;supply_node;1279.00;9.50;1731.00;0.09;0
7;supply_node;1223.00;9.50;1729.00;4.13;0
7;supply_node;1252.00;9.50;1736.00;0.79;0
7;supply_node;1196.00;9.50;1749.00;2.26;0
7;supply_node;1266.00;9.50;1760.00;0.02;0
7;supply_node;1229.00;9.50;1761.00;1.50;0
7;supply_node;1209.00;9.50;1782.00;4.44;0
7;supply_node;1242.00;9.50;1782.00;2.19;0
7;supply_node;1269.00;9.50;1782.00;3.67;0
7;supply_node;1297.00;9.50;1784.00;0.32;0
7;naval_base;1297.00;9.50;1791.00;-2.86;7767
7;naval_base;1244.00;9.50;1791.00;-3.03;7766
7;naval_base;1197.00;9.50;1791.00;-3.14;7766
7;naval_base;1255.00;9.50;1791.00;-3.03;7766
7;bunker;1272.00;9.50;1736.00;5.82;0
7;bunker;1218.00;9.50;1762.00;3.66;0
7;bunker;1274.00;9.50;1754.00;5.22;0
7;bunker;1264.00;9.50;1725.00;1.60;0
7;bunker;1289.00;9.50;1789.00;5.72;0
7;bunker;1220.00;9.50;1743.00;2.10;0
7;bunker;1193.00;9.50;1758.00;3.66;0
7;bunker;1231.00;9.50;1785.00;0.04;0
7;bunker;1274.00;9.50;1777.00;4.17;0
7;bunker;1227.00;9.50;1786.00;5.38;0
7;coastal_bunker;1224.00;9.50;1791.00;-3.14;0
7;coastal_bunker;1314.00;9.50;1791.00;-4.18;0
7;coastal_bunker;1272.00;9.50;1791.00;-3.03;0
7;coastal_bunker;1247.00;9.50;1791.00;-3.03;0
7;dockyard;1207.00;9.50;1791.00;-3.14;0
7;anti_air_building;1279.00;9.50;1722.00;4.68;0
7;anti_air_building;1268.00;9.50;1773.00;5.89;0
7;anti_air_building;1243.00;9.50;1727.00;2.62;0
7;synthetic_refinery;1219.00;9.50;1742.00;5.28;0
7;fuel_silo;1252.00;9.50;1768.00;1.67;0
7;rocket_site;1266.00;9.50;1779.00;1.07;0
7;nuclear_reactor;1246.00;9.50;1733.00;2.27;0
7;floating_harbor;1209.00;9.50;1798.00;0.00;7705
7;floating_harbor;1240.23;9.50;1797.96;0.11;7723
7;floating_harbor;1267.23;9.50;1797.96;0.11;7724
7;floating_harbor;1293.08;9.50;1797.73;0.28;7737
8;arms_factory;1382.00;9.50;1755.00;2.48;0
8;arms_factory;1344.00;9.50;1764.00;4.03;0
8;arms_factory;1354.00;9.50;1761.00;0.41;0
8;arms_factory;1370.00;9.50;1733.00;3.08;0
8;arms_factory;1415.00;9.50;1771.00;0.92;0
8;arms_factory;1290.00;9.50;1760.00;1.02;0
8;industrial_complex;1393.00;9.50;1759.00;5.15;0
8;industrial_complex;1387.00;9.50;1786.00;2.98;0
8;industrial_complex;1429.00;9.50;1773.00;4.54;0
8;industrial_complex;1332.00;9.50;1758.00;0.92;0
8;industrial_complex;1385.00;9.50;1762.00;3.59;0
8;industrial_complex;1375.00;9.50;1778.00;1.43;0
8;air_base;1387.00;9.50;1750.00;1.53;0
8;supply_node;1326.00;9.50;1723.00;0.79;0
8;supply_node;1350.00;9.50;1737.00;2.26;0
8;supply_node;1376.00;9.50;1746.00;0.02;0
8;supply_node;1334.00;9.50;1758.00;1.50;0
8;supply_node;1395.00;9.50;1770.00;4.44;0
8;supply_node;1420.00;9.50;1770.00;2.19;0
8;supply_node;1303.00;9.50;1765.00;3.67;0
8;supply_node;1364.00;9.50;1775.00;0.32;0
8;supply_node;1334.00;9.50;1782.00;2.91;0
8;naval_base;1382.00;9.50;1791.00;-3.09;7768
8;naval_base;1341.00;9.50;1791.00;-3.36;7768
8;naval_base;1378.00;9.50;1791.00;-3.39;7768
8;naval_base;1410.00;9.50;1791.00;-3.14;7768
8;bunker;1311.00;9.50;1770.00;3.66;0
8;bunker;1400.00;9.50;1762.00;5.22;0
8;bunker;1378.00;9.50;1765.00;1.60;0
8;bunker;1325.00;9.50;1719.00;5.72;0
8;bunker;1345.00;9.50;1790.00;2.10;0
8;bunker;1356.00;9.50;1729.00;3.66;0
8;bunker;1343.00;9.50;1768.00;0.04;0
8;bunker;1424.00;9.50;1790.00;4.17;0
8;bunker;1394.00;9.50;1748.00;5.38;0
8;coastal_bunker;1410.00;9.50;1791.00;-3.14;0
8;coastal_bunker;1406.00;9.50;1791.00;-3.09;0
8;coastal_bunker;1373.00;9.50;1791.00;-3.39;0
8;coastal_bunker;1338.00;9.50;1791.00;-3.36;0
8;dockyard;1371.00;9.50;1791.00;-3.39;0
8;anti_air_building;1377.00;9.50;1744.00;4.68;0
8;anti_air_building;1429.00;9.50;1781.00;5.89;0
8;anti_air_building;1302.00;9.50;1768.00;2.62;0
8;synthetic_refinery;1388.00;9.50;1769.00;5.28;0
8;fuel_silo;1418.00;9.50;1755.00;1.67;0
8;rocket_site;1335.00;9.50;1766.00;1.07;0
8;nuclear_reactor;1399.00;9.50;1771.00;2.27;0
8;floating_harbor;1393.67;9.50;1797.99;0.05;7620
8;floating_harbor;1420.00;9.50;1798.00;0.00;7621
8;floating_harbor;1369.70;9.50;1797.79;-0.24;7669
8;floating_harbor;1337.52;9.50;1797.83;-0.22;7714
9;arms_factory;1461.00;9.50;1725.00;0.41;0
9;arms_factory;1479.00;9.50;1781.00;3.08;0
9;arms_factory;1495.00;9.50;1789.00;0.92;0
9;arms_factory;1429.00;9.50;1748.00;1.02;0
9;arms_factory;1453.00;9.50;1769.00;5.15;0
9;arms_factory;1483.00;9.50;1735.00;2.98;0
9;industrial_complex;1483.00;9.50;1771.00;4.54;0
9;industrial_complex;1488.00;9.50;1787.00;0.92;0
9;industrial_complex;1444.00;9.50;1745.00;3.59;0
9;industrial_complex;1449.00;9.50;1755.00;1.43;0
9;industrial_complex;1494.00;9.50;1730.00;1.53;0
9;industrial_complex;1487.00;9.50;1767.00;5.65;0
9;air_base;1516.00;9.50;1759.00;2.04;0
9;supply_node;1488.00;9.50;1723.00;0.02;0
9;supply_node;1464.00;9.50;1737.00;1.50;0
9;supply_node;1438.00;9.50;1746.00;4.44;0
9;supply_node;1480.00;9.50;1758.00;2.19;0
9;supply_node;1511.00;9.50;1765.00;3.67;0
9;supply_node;1450.00;9.50;1775.00;0.32;0
9;supply_node;1480.00;9.50;1782.00;2.91;0
9;supply_node;1517.00;9.50;1784.00;5.84;0
9;naval_base;1531.00;9.50;1791.00;-3.00;7769
9;naval_base;1452.00;9.50;1791.00;-3.33;7769
9;naval_base;1496.00;9.50;1791.00;-3.14;7769
9;bunker;1518.00;9.50;1786.00;3.66;0
9;bunker;1525.00;9.50;1762.00;5.22;0
9;bunker;1443.00;9.50;1753.00;1.60;0
9;bunker;1492.00;9.50;1718.00;5.72;0
9;bunker;1486.00;9.50;1762.00;2.10;0
9;bunker;1438.00;9.50;1782.00;3.66;0
9;bunker;1490.00;9.50;1776.00;0.04;0
9;bunker;1457.00;9.50;1752.00;4.17;0
9;coastal_bunker;1515.00;9.50;1791.00;-3.00;0
9;coastal_bunker;1492.00;9.50;1791.00;-3.14;0
9;coastal_bunker;1434.00;9.50;1791.00;-2.58;0
9;dockyard;1461.00;9.50;1791.00;-3.14;0
9;anti_air_building;1482.00;9.50;1750.00;2.71;0
9;anti_air_building;1456.00;9.50;1729.00;0.55;0
9;anti_air_building;1509.00;9.50;1757.00;4.68;0
9;synthetic_refinery;1505.00;9.50;1767.00;5.89;0
9;fuel_silo;1503.00;9.50;1790.00;2.62;0
9;rocket_site;1458.00;9.50;1783.00;1.67;0
9;nuclear_reactor;1464.00;9.50;1739.00;4.33;0
9;floating_harbor;1454.29;9.50;1797.88;-0.19;7670
9;floating_harbor;1480.00;9.50;1798.00;0.00;7715
9;floating_harbor;1515.01;9.50;1797.93;0.14;7738
10;arms_factory;1588.00;9.50;1737.00;0.92;0
10;arms_factory;1587.00;9.50;1761.00;1.02;0
10;arms_factory;1558.00;9.50;1747.00;5.15;0
10;arms_factory;1625.00;9.50;1773.00;2.98;0
10;arms_factory;1575.00;9.50;1739.00;4.54;0
10;arms_factory;1615.00;9.50;1779.00;0.92;0
10;industrial_complex;1611.00;9.50;1750.00;3.59;0
10;industrial_complex;1578.00;9.50;1749.00;1.43;0
10;industrial_complex;1564.00;9.50;1756.00;1.53;0
10;industrial_complex;1535.00;9.50;1783.00;5.65;0
10;industrial_complex;1565.00;9.50;1724.00;2.04;0
10;industrial_complex;1582.00;9.50;1725.00;4.70;0
10;air_base;1614.00;9.50;1738.00;6.26;0
10;supply_node;1591.00;9.50;1729.00;4.44;0
10;supply_node;1562.00;9.50;1736.00;2.19;0
10;supply_node;1618.00;9.50;1749.00;3.67;0
10;supply_node;1548.00;9.50;1760.00;0.32;0
10;supply_node;1585.00;9.50;1761.00;2.91;0
10;supply_node;1638.00;9.50;1776.00;5.84;0
10;supply_node;1605.00;9.50;1782.00;2.49;0
10;supply_node;1545.00;9.50;1782.00;5.08;0
10;supply_node;1572.00;9.50;1782.00;1.73;0
10;naval_base;1628.00;9.50;1791.00;-3.14;7770
10;naval_base;1553.00;9.50;1791.00;-3.36;7769
10;naval_base;1614.00;9.50;1791.00;-3.65;7770
10;naval_base;1562.00;9.50;1791.00;-3.25;7769
10;bunker;1608.00;9.50;1769.00;2.10;0
10;bunker;1535.00;9.50;1765.00;3.66;0
10;bunker;1621.00;9.50;1751.00;0.04;0
10;bunker;1535.00;9.50;1789.00;4.17;0
10;bunker;1594.00;9.50;1759.00;5.38;0
10;bunker;1572.00;9.50;1780.00;2.11;0
10;bunker;1648.00;9.50;1790.00;4.78;0
10;bunker;1552.00;9.50;1738.00;1.16;0
10;bunker;1574.00;9.50;1724.00;2.71;0
10;coastal_bunker;1559.00;9.50;1791.00;-3.36;0
10;coastal_bunker;1570.00;9.50;1791.00;-3.25;0
